Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Response Delay (hrs),Resolution Time (hrs),Age Group
45,1,25,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
55,2,2,1,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,3
40,2,0,1,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
63,1,2,2,2,1530,1,2,0.0,25239.340555555555,0.16666666666666666,4
29,0,41,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
65,2,19,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,4
63,1,39,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,4
40,2,20,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,1
36,2,26,3,2,1530,1,3,0.0,21582.659444444445,0.16666666666666666,1
26,1,40,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,0
28,2,1,2,2,1530,1,1,0.0,29398.360277777778,0.16666666666666666,0
54,0,34,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,3
19,2,37,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,5
61,1,16,2,0,2631,0,2,5.0,16762.561944444446,6.05,4
23,0,16,3,2,1530,1,3,0.0,28591.8125,0.16666666666666666,0
30,2,6,0,0,2497,3,3,4.0,29834.4625,5.016666666666667,0
22,2,35,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
24,0,18,1,0,2761,0,3,5.0,19703.129722222224,-8.4,0
33,0,23,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
65,0,30,1,2,1530,3,1,0.0,18188.347222222223,0.16666666666666666,4
21,1,20,1,2,1530,0,3,0.0,21778.4475,0.16666666666666666,0
57,0,20,2,0,2649,0,3,2.0,19060.86472222222,-0.08333333333333333,3
21,2,35,1,2,1530,3,3,0.0,19145.11472222222,0.16666666666666666,0
68,2,10,0,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,4
54,0,24,3,2,1530,2,1,0.0,24219.715555555555,0.16666666666666666,3
33,2,41,3,0,1645,3,2,4.0,21763.1325,-11.866666666666667,1
68,0,34,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,4
32,2,34,0,2,1530,1,3,0.0,15963.416666666666,0.16666666666666666,1
36,1,5,1,2,1530,0,1,0.0,29721.900555555556,0.16666666666666666,1
36,2,29,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,1
27,0,19,2,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,0
33,2,33,4,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,1
29,1,30,2,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,0
30,2,0,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
42,2,0,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,2
30,1,32,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,0
39,1,40,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,1
30,0,7,0,2,1530,1,1,0.0,12466.954166666666,0.16666666666666666,0
58,0,1,0,2,1530,0,3,0.0,25032.02138888889,0.16666666666666666,3
59,2,21,3,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,3
56,1,23,2,0,1835,0,2,2.0,18562.605,-1.6666666666666667,3
21,0,8,0,2,1530,2,1,0.0,25461.33861111111,0.16666666666666666,0
52,1,6,4,0,227,0,2,3.0,12586.805833333334,6.216666666666667,3
43,2,39,2,2,1530,0,1,0.0,16583.739444444444,0.16666666666666666,2
30,0,5,0,2,1530,3,0,0.0,14180.339722222223,0.16666666666666666,0
37,0,21,2,2,1530,1,2,0.0,16836.206944444446,0.16666666666666666,1
60,0,24,3,2,1530,2,2,0.0,27203.6075,0.16666666666666666,3
47,2,28,2,2,1530,1,1,0.0,15746.24111111111,0.16666666666666666,2
46,1,19,2,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,2
29,0,14,1,2,1530,1,3,0.0,21800.908888888887,0.16666666666666666,0
52,0,32,3,2,1530,2,0,0.0,26011.292222222222,0.16666666666666666,3
42,0,25,1,2,1530,0,1,0.0,28397.82611111111,0.16666666666666666,2
19,1,23,0,2,1530,3,0,0.0,24956.043333333335,0.16666666666666666,5
37,0,35,3,2,1530,0,0,0.0,17900.426944444444,0.16666666666666666,1
70,2,40,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
70,0,32,3,2,1530,3,0,0.0,22886.8275,0.16666666666666666,4
41,1,6,3,0,1289,1,0,1.0,25984.527777777777,-10.6,2
68,2,38,1,0,759,1,0,5.0,15387.41138888889,18.983333333333334,4
63,2,26,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,4
27,2,15,0,2,1530,1,0,0.0,21476.678888888888,0.16666666666666666,0
54,0,39,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,3
39,0,18,3,0,2204,3,0,5.0,20305.446111111112,6.2,1
28,0,36,1,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,0
58,1,3,2,2,1530,3,1,0.0,22167.31333333333,0.16666666666666666,3
19,2,16,3,2,1530,0,1,0.0,21510.880555555555,0.16666666666666666,5
69,0,16,1,2,1530,3,2,0.0,17583.664444444443,0.16666666666666666,4
28,0,3,0,2,1530,1,3,0.0,25963.731666666667,0.16666666666666666,0
31,1,27,0,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,1
46,1,26,3,2,1530,2,3,0.0,17070.881666666668,0.16666666666666666,2
43,0,27,4,2,1530,0,0,0.0,15434.015277777778,0.16666666666666666,2
23,2,24,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
62,1,37,2,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,4
47,0,11,4,2,1530,0,3,0.0,21715.483055555556,0.16666666666666666,2
22,0,11,3,0,1398,3,0,1.0,23170.266944444444,4.133333333333334,0
22,1,12,0,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,0
70,1,25,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,4
27,0,14,3,0,865,2,1,4.0,13768.951388888889,-9.216666666666667,0
32,1,15,2,2,1530,1,2,0.0,21743.285277777777,0.16666666666666666,1
70,2,16,4,0,1415,0,1,4.0,17124.602222222224,-7.0,4
55,2,19,0,0,1825,3,2,1.0,21120.50277777778,-0.5,3
52,2,22,2,2,1530,1,1,0.0,26019.12,0.16666666666666666,3
46,1,26,3,2,1530,3,0,0.0,29446.986944444445,0.16666666666666666,2
27,1,32,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
68,2,38,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,4
30,1,28,1,2,1530,0,2,0.0,14948.421388888888,0.16666666666666666,0
19,1,6,2,2,1530,1,0,0.0,28586.438611111113,0.16666666666666666,5
55,1,11,1,0,2434,2,3,4.0,19030.13888888889,-0.55,3
70,1,29,1,2,1530,2,1,0.0,23160.239166666666,0.16666666666666666,4
30,0,28,1,2,1530,3,0,0.0,19467.35638888889,0.16666666666666666,0
28,1,30,0,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,0
54,2,29,2,2,1530,0,0,0.0,26111.873888888887,0.16666666666666666,3
19,0,35,3,0,325,3,0,3.0,23579.174444444445,12.766666666666667,5
23,2,30,3,2,1530,2,1,0.0,29519.674722222222,0.16666666666666666,0
57,0,3,2,2,1530,0,1,0.0,19727.741944444446,0.16666666666666666,3
38,0,26,2,0,2089,1,2,1.0,28304.2425,5.366666666666666,1
39,2,16,2,0,1345,0,2,2.0,23863.626111111113,13.4,1
69,1,0,3,0,445,1,3,4.0,26309.25972222222,19.066666666666666,4
53,1,17,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,3
64,0,39,3,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
19,1,38,0,2,1530,2,0,0.0,23695.628055555557,0.16666666666666666,5
49,0,26,4,2,1530,3,1,0.0,20756.11138888889,0.16666666666666666,2
34,1,34,4,0,2665,2,0,4.0,27129.04527777778,-2.1333333333333333,1
38,2,21,2,0,722,0,3,2.0,22366.6125,-9.483333333333333,1
70,1,11,1,0,250,0,1,4.0,28986.529444444444,-10.383333333333333,4
42,1,33,0,0,2708,0,1,1.0,16994.89638888889,1.8166666666666667,2
57,2,25,4,0,261,2,1,1.0,14126.030277777778,5.483333333333333,3
18,1,10,1,2,1530,0,1,0.0,21568.6475,0.16666666666666666,5
68,0,36,0,0,1310,0,2,2.0,19887.097777777777,-3.966666666666667,4
47,1,16,0,0,109,2,3,2.0,27894.781666666666,16.716666666666665,2
37,2,26,3,0,2023,0,1,5.0,24423.98222222222,-12.683333333333334,1
61,0,11,4,0,1962,2,0,3.0,17113.999444444446,16.816666666666666,4
18,0,21,2,0,1496,1,2,4.0,26754.766666666666,0.26666666666666666,5
32,2,28,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,1
30,0,6,0,2,1530,3,1,0.0,24256.4175,0.16666666666666666,0
63,2,30,2,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,4
61,2,0,3,2,1530,3,1,0.0,14821.468333333334,0.16666666666666666,4
27,0,21,1,0,906,0,1,3.0,13669.752222222221,-10.616666666666667,0
44,2,2,4,0,1925,2,0,1.0,13931.852777777778,-3.183333333333333,2
19,1,8,0,0,123,0,2,5.0,20382.269722222223,-2.6333333333333333,5
70,1,8,3,0,1118,2,1,5.0,17703.886944444443,3.6,4
20,2,26,4,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,5
18,0,12,2,2,1530,0,1,0.0,23963.654166666667,0.16666666666666666,5
35,2,6,2,2,1530,1,0,0.0,13275.654722222222,0.16666666666666666,1
43,1,3,3,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,2
57,0,16,4,2,1530,0,3,0.0,21817.155277777776,0.16666666666666666,3
25,0,31,2,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,0
27,1,27,0,0,1665,1,2,5.0,12662.056111111111,2.15,0
57,2,39,0,0,2605,1,3,4.0,20478.84,2.6,3
57,2,6,2,2,1530,3,0,0.0,13747.990277777777,0.16666666666666666,3
63,1,31,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
38,0,28,3,2,1530,3,2,0.0,21573.49111111111,0.16666666666666666,1
31,0,23,2,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,1
51,1,37,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,3
59,0,34,0,0,612,2,3,5.0,21037.325555555555,-4.433333333333334,3
40,2,25,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
59,1,26,0,0,2565,3,2,1.0,21883.94277777778,-18.933333333333334,3
19,1,31,1,0,2574,2,1,3.0,25779.51,2.1166666666666667,5
43,2,21,1,2,1530,2,3,0.0,15751.860555555555,0.16666666666666666,2
61,1,1,3,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
24,0,38,1,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,0
66,0,33,3,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,4
32,2,16,3,2,1530,2,1,0.0,28291.345555555556,0.16666666666666666,1
62,0,41,0,0,1430,0,2,1.0,20226.629444444443,-14.966666666666667,4
63,0,17,3,2,1530,3,3,0.0,18789.313055555554,0.16666666666666666,4
51,2,40,4,2,1530,0,0,0.0,27710.863611111112,0.16666666666666666,3
66,1,15,1,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,4
44,2,12,3,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,2
20,2,29,1,0,2399,2,3,5.0,29298.798333333332,-17.7,5
37,1,36,3,0,1841,0,3,5.0,13702.198611111111,-12.6,1
70,1,3,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,4
38,1,38,3,0,804,1,1,5.0,18691.065833333334,-16.85,1
47,0,32,1,0,2696,2,3,1.0,19893.682777777776,-4.7,2
26,2,25,0,2,1530,2,0,0.0,16776.66611111111,0.16666666666666666,0
23,0,39,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,0
53,1,15,3,0,994,0,0,4.0,28663.58361111111,-3.2666666666666666,3
30,1,19,0,2,1530,3,2,0.0,28564.450833333332,0.16666666666666666,0
68,1,9,2,2,1530,3,2,0.0,15130.75138888889,0.16666666666666666,4
59,0,26,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,3
62,0,30,1,2,1530,0,2,0.0,15898.718611111111,0.16666666666666666,4
46,1,33,4,2,1530,3,3,0.0,18515.585833333334,0.16666666666666666,2
26,1,21,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,0
48,0,14,4,2,1530,1,1,0.0,26242.803333333333,0.16666666666666666,2
19,0,25,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,5
26,1,34,2,0,1217,1,1,5.0,26069.70388888889,-5.05,0
42,1,26,2,0,2135,3,0,3.0,20731.637777777778,-5.666666666666667,2
48,2,26,0,0,1740,1,1,5.0,21796.254722222224,9.216666666666667,2
44,0,34,2,0,1729,0,0,4.0,17396.50527777778,-3.6166666666666667,2
21,2,3,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,0
38,2,10,1,2,1530,2,2,0.0,27548.15638888889,0.16666666666666666,1
30,0,22,2,0,1056,1,1,3.0,28326.506666666668,-5.566666666666666,0
29,1,7,1,0,620,1,1,2.0,18632.106944444444,9.766666666666667,0
31,1,14,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,1
60,1,7,1,2,1530,0,3,0.0,16079.173888888889,0.16666666666666666,3
60,1,11,2,2,1530,0,2,0.0,17181.324444444443,0.16666666666666666,3
19,1,36,1,2,1530,3,2,0.0,14723.675,0.16666666666666666,5
56,0,3,3,0,2420,0,1,2.0,29604.30888888889,-5.066666666666666,3
34,0,41,3,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
27,1,5,0,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,0
68,0,20,0,0,1901,2,0,1.0,28645.626666666667,7.566666666666666,4
41,0,1,4,0,2716,0,1,4.0,25622.693888888887,-8.5,2
50,0,8,1,2,1530,1,0,0.0,19603.027777777777,0.16666666666666666,2
57,2,26,1,0,696,1,0,4.0,18446.828055555554,1.5666666666666667,3
41,1,26,1,0,658,1,1,1.0,22537.661944444444,16.6,2
23,1,6,1,2,1530,2,1,0.0,22848.0125,0.16666666666666666,0
58,2,40,1,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,3
21,2,30,1,0,2505,0,2,1.0,21541.413333333334,4.516666666666667,0
68,2,25,4,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,4
28,0,17,1,2,1530,3,3,0.0,18781.7975,0.16666666666666666,0
54,2,8,3,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,3
25,1,29,3,0,207,1,1,2.0,17563.915,-1.0166666666666666,0
27,0,37,4,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,0
48,1,35,4,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,2
52,2,39,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,3
43,0,22,2,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,2
58,1,38,3,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,3
48,0,28,4,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
51,2,10,1,0,705,1,2,3.0,16751.318055555555,-15.283333333333333,3
39,2,9,4,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,1
24,2,10,2,2,1530,3,3,0.0,19731.25222222222,0.16666666666666666,0
36,1,12,4,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,1
27,2,30,4,2,1530,2,2,0.0,21694.053055555556,0.16666666666666666,0
40,1,19,0,2,1530,3,2,0.0,23876.11972222222,0.16666666666666666,1
46,1,11,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,2
58,2,37,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,3
54,1,36,3,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,3
52,1,2,3,0,1586,0,0,5.0,22241.255,-11.783333333333333,3
68,2,39,0,2,1530,0,3,0.0,21243.755555555555,0.16666666666666666,4
40,1,18,2,0,1439,3,3,4.0,28373.62222222222,1.1,1
53,1,32,3,0,1015,3,1,1.0,18884.805833333332,-1.7666666666666666,3
39,2,41,3,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,1
64,1,20,0,0,1701,2,1,1.0,12550.040277777778,-2.6,4
28,1,12,1,2,1530,3,0,0.0,16642.974166666667,0.16666666666666666,0
20,0,26,3,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,5
35,0,15,3,2,1530,0,1,0.0,24279.90777777778,0.16666666666666666,1
44,0,15,2,2,1530,0,0,0.0,18662.508055555554,0.16666666666666666,2
29,0,33,0,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
69,2,41,0,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,4
46,0,15,1,0,2590,0,1,1.0,18117.959166666667,-19.633333333333333,2
60,2,16,2,2,1530,2,3,0.0,19847.893055555556,0.16666666666666666,3
67,1,24,4,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,4
67,2,30,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,4
51,0,21,1,0,688,2,0,3.0,22241.727777777778,-3.6333333333333333,3
27,0,17,3,2,1530,1,2,0.0,13985.028333333334,0.16666666666666666,0
62,2,41,1,2,1530,3,0,0.0,13725.078333333333,0.16666666666666666,4
27,0,36,2,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,0
26,1,9,4,0,2308,1,0,2.0,28878.479444444445,13.616666666666667,0
53,0,40,3,0,1767,2,0,2.0,25662.113055555557,-2.9,3
33,1,37,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,1
44,2,19,2,2,1530,1,0,0.0,17678.94722222222,0.16666666666666666,2
60,1,37,2,2,1530,2,1,0.0,29891.147777777776,0.16666666666666666,3
58,1,36,4,0,1290,1,3,3.0,17088.515,-12.7,3
41,1,34,4,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
35,0,3,2,2,1530,3,3,0.0,26236.949166666665,0.16666666666666666,1
65,1,21,2,0,1858,3,2,4.0,23592.499444444446,-7.133333333333334,4
56,0,15,3,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,3
32,2,12,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,1
51,0,7,2,2,1530,0,3,0.0,13215.13361111111,0.16666666666666666,3
68,2,27,1,2,1530,3,1,0.0,13264.2175,0.16666666666666666,4
18,1,18,1,2,1530,2,1,0.0,15429.217777777778,0.16666666666666666,5
46,0,36,2,2,1530,2,0,0.0,25834.168333333335,0.16666666666666666,2
24,2,18,0,0,231,2,1,4.0,24370.185,-3.3,0
45,0,13,4,0,848,2,1,1.0,25764.46888888889,5.15,2
54,0,9,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
37,0,31,3,2,1530,0,1,0.0,18956.73638888889,0.16666666666666666,1
58,1,13,2,2,1530,0,2,0.0,27940.453333333335,0.16666666666666666,3
63,1,10,3,2,1530,2,1,0.0,27710.937222222223,0.16666666666666666,4
23,0,33,4,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
35,1,23,0,0,2525,2,3,3.0,27223.704444444444,-1.15,1
42,1,34,4,2,1530,1,0,0.0,19060.555,0.16666666666666666,2
40,1,17,4,2,1530,1,2,0.0,21222.63888888889,0.16666666666666666,1
38,1,37,2,0,385,1,2,5.0,14424.539166666667,-9.516666666666667,1
46,1,33,0,0,544,2,1,2.0,16629.423055555555,-11.716666666666667,2
65,2,16,3,2,1530,0,2,0.0,25299.106944444444,0.16666666666666666,4
45,1,31,0,0,2328,3,2,4.0,27602.707222222223,4.583333333333333,2
20,2,6,2,0,1561,0,2,2.0,18883.44111111111,-1.3333333333333333,5
26,0,24,4,0,1378,0,1,4.0,16659.275,4.2,0
30,2,24,3,0,2249,0,0,5.0,23064.30861111111,-2.7,0
61,2,22,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,4
22,1,40,2,2,1530,2,0,0.0,19981.92638888889,0.16666666666666666,0
35,1,17,2,2,1530,0,2,0.0,13732.110277777778,0.16666666666666666,1
65,2,2,3,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,4
65,0,38,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
28,1,22,3,0,1116,3,2,3.0,24166.594444444443,-18.633333333333333,0
54,1,37,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
69,2,31,1,0,1405,3,0,1.0,25554.87861111111,-5.366666666666666,4
20,1,35,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,5
37,1,31,0,2,1530,2,1,0.0,22928.679444444446,0.16666666666666666,1
33,0,35,3,0,832,1,3,1.0,14926.013333333334,-8.533333333333333,1
44,2,17,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
46,2,24,0,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,2
59,1,33,0,0,592,0,0,5.0,28615.530833333334,0.6666666666666666,3
68,1,38,0,0,936,2,1,2.0,18212.898055555557,-12.85,4
51,0,8,4,0,1042,1,2,4.0,26749.981944444444,8.9,3
36,2,36,3,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,1
23,0,32,1,2,1530,0,3,0.0,20925.799444444445,0.16666666666666666,0
41,1,35,0,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,2
56,1,22,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
23,1,29,3,2,1530,2,2,0.0,24651.600833333334,0.16666666666666666,0
63,1,30,1,0,1638,1,0,4.0,13846.6175,-1.05,4
20,1,3,0,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,5
44,1,8,2,0,2604,2,0,3.0,14447.535,-5.166666666666667,2
20,1,28,1,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,5
37,1,39,0,0,1253,1,3,2.0,16456.452222222222,-6.166666666666667,1
59,1,40,4,0,2354,0,2,2.0,17053.852222222224,7.016666666666667,3
56,2,25,2,2,1530,3,3,0.0,13187.5525,0.16666666666666666,3
23,0,29,2,2,1530,0,3,0.0,15124.986388888889,0.16666666666666666,0
68,0,1,3,0,901,1,0,3.0,29068.186944444446,12.983333333333333,4
57,2,4,1,2,1530,3,1,0.0,21869.187222222223,0.16666666666666666,3
40,0,32,1,0,376,3,1,2.0,15369.504444444445,4.75,1
41,1,19,3,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,2
50,2,7,4,0,1117,2,0,5.0,15961.355277777779,14.583333333333334,2
31,0,12,4,2,1530,1,0,0.0,14929.83888888889,0.16666666666666666,1
54,2,6,0,2,1530,1,3,0.0,21825.589444444446,0.16666666666666666,3
60,0,27,4,0,2224,2,2,2.0,24415.19,9.55,3
44,1,9,4,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
23,1,23,4,0,1979,2,1,5.0,20753.473611111112,-14.666666666666666,0
19,2,9,1,0,19,0,1,1.0,22878.35722222222,2.3833333333333333,5
67,1,4,4,0,2290,2,0,5.0,24852.190833333334,-8.883333333333333,4
24,1,11,3,2,1530,2,3,0.0,23587.741388888888,0.16666666666666666,0
19,1,16,3,0,724,0,2,4.0,12689.191944444445,4.55,5
64,0,21,1,0,1512,2,3,2.0,17268.02527777778,-10.95,4
37,1,24,4,2,1530,3,2,0.0,17621.0925,0.16666666666666666,1
56,2,14,0,0,2019,1,1,2.0,12541.443055555555,-10.883333333333333,3
42,1,19,4,2,1530,1,0,0.0,28380.643333333333,0.16666666666666666,2
43,2,16,4,0,454,3,1,5.0,13145.876944444444,-16.466666666666665,2
30,0,9,0,2,1530,0,1,0.0,13713.64388888889,0.16666666666666666,0
48,2,21,4,2,1530,2,1,0.0,20083.010833333334,0.16666666666666666,2
42,2,6,4,0,2668,1,0,1.0,20931.761388888888,4.216666666666667,2
43,0,38,3,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,2
26,2,21,1,0,321,1,1,1.0,25035.96222222222,13.75,0
50,1,37,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
67,1,23,4,2,1530,0,1,0.0,16996.41277777778,0.16666666666666666,4
28,1,10,3,2,1530,1,3,0.0,18874.663055555557,0.16666666666666666,0
40,2,4,0,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
38,1,11,4,0,2022,3,3,3.0,13061.013888888889,14.966666666666667,1
24,0,17,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,0
46,0,28,1,0,1772,1,2,4.0,28363.248333333333,2.4166666666666665,2
70,2,18,4,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
42,1,18,2,0,1400,3,1,1.0,22832.74861111111,7.383333333333334,2
68,1,19,3,0,2603,0,0,1.0,19155.74916666667,3.95,4
52,2,3,3,0,2492,1,1,5.0,14582.849722222221,-3.15,3
58,1,10,3,2,1530,2,1,0.0,20081.766666666666,0.16666666666666666,3
49,0,3,2,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,2
58,0,21,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
28,0,40,1,0,2258,3,3,3.0,17939.6675,-6.95,0
68,1,41,4,0,1882,1,3,3.0,18049.70111111111,13.85,4
18,2,32,3,0,1704,1,3,5.0,14997.968333333334,-10.533333333333333,5
64,1,16,4,2,1530,3,1,0.0,25415.38527777778,0.16666666666666666,4
27,1,19,1,2,1530,1,3,0.0,19684.135555555556,0.16666666666666666,0
42,2,22,4,2,1530,1,0,0.0,26889.719444444443,0.16666666666666666,2
41,1,35,0,2,1530,3,2,0.0,21272.30277777778,0.16666666666666666,2
59,0,14,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,3
44,0,13,4,0,237,0,1,2.0,18021.136944444443,-11.933333333333334,2
60,1,37,4,2,1530,2,2,0.0,13879.436944444444,0.16666666666666666,3
51,1,5,3,0,633,2,0,4.0,13470.254166666668,4.983333333333333,3
62,2,35,4,0,509,1,1,2.0,26312.438055555554,-5.05,4
31,0,30,3,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,1
60,2,24,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,3
41,1,36,0,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,2
45,1,17,2,0,394,3,2,3.0,19935.60638888889,3.0166666666666666,2
35,2,9,1,2,1530,2,0,0.0,20506.123333333333,0.16666666666666666,1
48,2,15,0,2,1530,2,0,0.0,26215.34,0.16666666666666666,2
43,2,21,1,2,1530,3,1,0.0,24548.206666666665,0.16666666666666666,2
25,2,24,1,2,1530,1,2,0.0,28746.140555555554,0.16666666666666666,0
40,0,0,1,0,96,1,0,4.0,24701.774166666666,3.0,1
46,0,30,1,0,1238,3,0,5.0,28801.69138888889,15.2,2
55,0,18,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,3
51,0,11,4,2,1530,3,3,0.0,23314.492222222223,0.16666666666666666,3
42,2,39,3,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,2
54,0,14,1,0,1402,1,1,3.0,24626.493055555555,20.966666666666665,3
48,0,32,4,2,1530,2,2,0.0,24635.27666666667,0.16666666666666666,2
33,0,1,3,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,1
62,0,20,2,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
64,1,5,0,0,2271,0,1,2.0,13837.210833333333,-0.95,4
65,1,26,4,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,4
